19900   0.40000
20000   0.40000
20100   0.40000
20200   0.40000
20300   0.40000
20400   0.40000
20500   0.40000
20600   0.40000
20700   0.40000
20800   0.40000
20900   0.40000
21000   0.40000
21100   0.40000
21200   0.40000
21300   0.40000
21400   0.40000
21500   0.40000
21600   0.40000
21700   0.40000
21800   0.40000
21900   0.40000
22000   0.40000
22100   0.40000
22200   0.40000
22300   0.40000
22400   0.40000
22500   0.40000
22600   0.40000
22700   0.40000
22800   0.40000
22900   0.40000
23000   0.40000
23100   0.40000
23200   0.40000
23300   0.40000
23400   0.40000
23500   0.40000
23600   0.40000
23700   0.40000
23800   0.40000
23900   0.40000
24000   0.40000
24100   0.40000
24200   0.40000
24300   0.40000
24400   0.40000
24500   0.40000
24600   0.40000
24700   0.40000
24800   0.40000
24900   0.40000
25000   0.40000
25100   0.40000
25200   0.40000
25300   0.40000
25400   0.40000
25500   0.40000
25600   0.40000
25700   0.40000
25800   0.40000
25900   0.40000
26000   0.40000
26100   0.40000
26200   0.40000
26300   0.40000
26400   0.40000
26500   0.40000
26600   0.40000
26700   0.40000
26800   0.40000
26900   0.40000
27000   0.40000
27100   0.40000
27200   0.40000
27300   0.40000
27400   0.40000
27500   0.40000
27600   0.40000
27700   0.40000
27800   0.40000
27900   0.40000
28000   0.40000
28100   0.40000
28200   0.40000
28300   0.40000
28400   0.40000
28500   0.40000
28600   0.40000
28700   0.40000
28800   0.40000
28900   0.40000
29000   0.40000
29100   0.40000
29200   0.40000
29300   0.40000
29400   0.40000
29500   0.40000
29600   0.40000
29700   0.40000
29800   0.40000
29900   0.40000
30000   0.40000
30100   0.40000
30200   0.40000
30300   0.40000
30400   0.40000
30500   0.40000
30600   0.40000
30700   0.40000
30800   0.40000
30900   0.40000
31000   0.40000
31100   0.40000
31200   0.40000
31300   0.40000
31400   0.40000
31500   0.40000
31600   0.40000
31700   0.40000
31800   0.40000
31900   0.40000
32000   0.40000
32100   0.40000
32200   0.40000
32300   0.40000
32400   0.40000
32500   0.40000
32600   0.40000
32700   0.40000
32800   0.40000
32900   0.40000
33000   0.40000
33100   0.40000
33200   0.40000
33300   0.40000
33400   0.40000
33500   0.40000
33600   0.40000
33700   0.40000
33800   0.40000
33900   0.40000
34000   0.40000
34100   0.40000
34200   0.40000
34300   0.40000
34400   0.40000
34500   0.40000
34600   0.40000
34700   0.40000
34800   0.40000
34900   0.40000
35000   0.40000
35100   0.40000
35200   0.40000
35300   0.40000
35400   0.40000
35500   0.40000
35600   0.40000
35700   0.40000
35800   0.40000
35900   0.40000
36000   0.40000
36100   0.40000
36200   0.40000
36300   0.40000
36400   0.40000
36500   0.40000
36600   0.40000
36700   0.40000
36800   0.40000
36900   0.40000
37000   0.40000
37100   0.40000
37200   0.40000
37300   0.40000
37400   0.40000
37500   0.40000
37600   0.40000
37700   0.40000
37800   0.40000
37900   0.40000
38000   0.40000
38100   0.40000
38200   0.40000
38300   0.40000
38400   0.40000
38500   0.40000
38600   0.40000
38700   0.40000
38800   0.40000
38900   0.40000
39000   0.40000
39100   0.40000
39200   0.40000
39300   0.40000
39400   0.40000
39500   0.40000
39600   0.40000
39700   0.40000
39800   0.40000
39900   0.40000
40000   0.40000
40100   0.40000
40200   0.40000
40300   0.40000
40400   0.40000
40500   0.40000
40600   0.40000
40700   0.40000
40800   0.40000
40900   0.40000
41000   0.40000
41100   0.40000
41200   0.40000
41300   0.40000
41400   0.40000
41500   0.40000
41600   0.40000
41700   0.40000
